0
-1
0
-1
0
0
0
0
-1
-1
-1
0
0
0
0
-1
0
-1
0
-1
-1
-1
-1
-1
0
0
-1
-1
0
-1
-1
0
-1
0
-1
0
-1
-1
0
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
0
0
-1
-1
-1
-1
-1
-1
0
-1
-1
-1
-1
-1
-1
0
-1
-1
-1
-1
0
0
0
0
0
-1
0
0
0
0
-1
0
-1
-1
0
0
0
0
-1
0
0
0
0
0
-1
0
0
0
0
0
-1
-1
0
0
0
-1
0
0
-1
-1
-1
0
0
0
0
-1
-1
0
-1
0
-1
0
0
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
0
-2
-1
-1
0
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
0
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
0
-1
0
-1
-1
-1
-1
0
0
0
0
0
0
-1
0
-1
0
0
0
0
-1
0
-1
0
0
0
0
0
0
0
0
0
0
-1
0
0
0
0
-1
-1
-1
-1
-1
-1
-1
0
-1
0
-1
-1
-1
-1
0
0
0
0
-1
0
0
0
0
-1
-3
0
1
3
0
-4
-1
-1
0
-1
-1
-1
0
-1
-1
-1
-1
-1
0
-1
-1
-1
0
-1
-1
-1
0
-1
0
-1
-1
-1
0
0
-1
-1
-1
-1
0
0
0
0
-1
0
-1
0
0
0
0
0
0
0
-1
0
0
-1
-1
0
0
0
0
-1
-1
-1
-1
-1
-1
0
0
-1
0
-1
0
-1
0
-1
-1
-1
-1
0
-1
0
-1
0
0
-1
-1
-1
-1
0
-1
0
0
-1
-1
-1
-1
-1
-2
-3
-1
-3
-8
-8
2
0
0
1
0
0
0
0
-1
-1
-1
0
-1
-1
-1
-1
-1
-1
-1
-1
-1
0
-1
0
-1
-1
-1
0
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
0
-1
0
0
0
-1
-1
0
-1
-1
0
0
0
-1
-1
-1
0
0
0
-1
0
-1
-1
-1
-1
-1
-1
-1
0
-1
-1
0
-1
-1
-1
-1
0
-1
0
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
0
-1
3
1
1
2
0
-25
-5
-1
1
0
-1
-1
-1
-1
-1
-1
-1
0
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
0
-1
-1
0
-1
-1
-1
-1
0
-1
-1
-1
-1
-1
0
-1
-1
0
0
-1
0
-1
-1
-1
-1
-1
-1
0
0
-1
-1
-1
-1
-1
0
-1
-1
-1
-1
-1
-1
-1
-1
0
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
0
-1
-1
-1
-1
-1
-1
-29
-12
-5
-1
-3
-6
-11
-13
-8
-2
9
21
3
1
0
