0,0,1,0,0,1,0,1,0,0,0,2,1,1,1,1,0,1,1,4,63852,2829,289,196,1272,996,5,21,3,4,8752,9443,11725,2365,13564,6701,3024,488,6,9,6,313,526,2860,341,530,8099,27987,5185,3743,258622,333686,132946,30870,769,6,632,31372,4,6961,5,6,4,18,286,35819,7022,4788,246,2,2,2,4,1,2,2,4,1,4,2,3,0,4,5,3,19,1,1,0,0,1,2,1,1,0,0,0,0,0
0,1,1,1,1,0,2,1,2,3,1,1,0,0,3,0,0,0,1,1,7,85,1,1,5,331,11,2,6,4,5632,23937,14547,2355,6848,62,17,527,299,168,837,307,212,48,1660,22943,467,187,3705,11490,96758,223005,6686,78554,10,17,70,2691,202,2357,18,6,12,6,99,2601,4150,446,6,4,3,5,0,8,3,1,2,1,1,2,1,1,1,1,5,17,2,3,0,1,2,2,0,1,0,0,1,1,0
0,0,1,1,1,1,0,0,2,1,2,4,1,0,0,1,0,0,3,0,3,73,4,1,3,2,2,6,1,16,18364,34307,38630,20686,25531,511,35733,3424,1017,5938,177,409,5,7,88,362,689,5543,1598,3048,2798,25,80,222,5,13,13229,522,2923,77418,9,13,8,10,11,635,5656,399,55,17,3,7,7,3,2,2,0,3,3,4,4,2,1,2,5,17,4,3,0,1,1,4,0,0,1,0,1,3,0
1,0,0,0,2,0,1,1,0,1,0,1,1,0,1,1,1,1,2,5,0,2226,2714,5,2,1,1,3,5,14,26101,173741,231883,17240,8461,3747,9,476,162,24,3828,319663,5,5,5,1083,11919,154042,15977,1001,1231,14,5,12,7,50,51,3006,6500,19377,43,41,19,20,1293,3246,116200,32834,1608,30,10,4,5,7,0,3,6,5,1,6,5,0,6,1,2,12,3,2,1,0,2,2,1,1,2,4,0,0,0
0,1,1,2,0,2,0,1,0,0,0,0,1,3,1,1,2,3,1,1,258,5128,4,2,6,1,5,947,48,348,45240,305480,251528,10372,21,12,8,442,10,5,10,8,8,4,242,6148,355,37074,40596,4801,140,34,17,11,16,620,590,2497,2107,49680,517,710,13549,1685,9881,82247,256070,279099,120159,80156,26,11,605,4,4,4,5,5,4,6,4,4,5,4,6,20,1,2,1,4,4,0,2,2,1,0,2,0,2
1,1,0,1,2,0,1,1,5,3,3,2,1,4,0,4,1,1,2,2,304,347,1,2,3,1,3,1576,1064,5056,100987,254077,171803,13159,26,21,17,477,22,9,9,8,7,8,337,30,187,12063,4524,341,1435,4316,558,548,736,165,650,1105,15308,44912,22724,174,71315,132140,339186,291688,378239,307535,291682,50837,116,211,786,8,6,5,5,5,1,12,2,7,10,125,25,22,4,5,3,2,0,1,3,2,3,2,1,2,3
0,2,2,1,1,1,1,3,0,1,0,2,2,2,1,1,2,1,31,69,1440,9952,1,5,6,6,803,377,267,51,155216,136353,67476,1750,636,24530,27070,112429,125,12,7,7,8,15,2,5,8,527,22,7846,9397,111614,18191,121197,166057,53973,64622,21262,16669,134219,237914,8528,275852,342506,323606,261961,391746,185830,7207,498,23,4758,21361,328,14,7,9,7,14,5,7,415,19259,40014,257162,32450,5060,7447,6,1,3,2,2,2,1,2,0,1,3
1,0,0,1,1,4,2,2,5,1,0,2,3,2,3,1,3,2,808,6440,26036,13012,3,4,4,6,5697,1433,2148,17390,203489,395192,26988,18822,211129,343744,376941,168931,56,14,13,13,8,3,8,5,8,275,2752,91487,15613,58899,243066,184076,88648,25594,61729,52418,44601,79160,71120,10875,12882,116920,294793,273545,262270,60709,527,281,447,7290,9858,8174,5712,31069,4,10,7,12,2000,42202,25654,20989,20192,4363,3,67416,25,5,1,5,4,1,4,1,3,3,2
0,3,1,5,0,2,1,0,2,1,1,0,2,1,2,1,1,1,1021,2213,3971,471,2,2,3,3,1844,16326,3392,172242,299550,246001,290884,270734,135557,434827,234985,202396,580,13,11,6,7,7,4,39,116,118,38,24109,52988,170048,410043,240819,140773,29,14505,52908,32033,19796,101156,230024,217262,148490,252644,169308,35177,215,219,1052,474,7489,27090,240471,114510,63948,20293,2489,61352,46497,50401,77618,25987,30,140,27,2986,43000,1673,8,1,3,4,1,2,3,0,3,3
0,1,3,1,1,2,3,0,2,3,2,2,1,2,1,1,3,4,3748,1947,11202,6,5,9,857,6364,39121,1609,10328,273028,138295,100577,78826,134284,45244,244654,311989,387623,25025,20,9,8,5,10,8,295,187,11,19,86255,64450,278925,222614,117132,192657,130345,16335,84699,225755,178003,329633,395509,383489,288385,278578,43070,12874,556,14710,3844,24238,1189,53914,280971,274387,175981,20758,377532,156943,37957,30732,48501,38950,14614,11,25,62646,28218,61569,8,3,1,2,5,4,1,2,2,5
1,0,1,0,2,0,1,1,2,1,1,2,2,2,0,2,5,2166,4536,1565,5760,937,619,3906,33079,11301,694,138,18,620,274,348,31066,4005,12809,130907,108721,128073,15410,1183,10,7,11,7,55,9,47,15,19,73344,66759,334516,161734,427583,401579,367924,270020,107065,176367,409039,222512,377143,411266,274526,421977,249725,9198,527,315,11,456,8312,289495,32716,96666,107585,455641,125411,296967,246165,100957,69790,4015,30915,28,40,39487,39,17588,7629,5,5,1,2,2,1,2,0,1
1,0,1,1,1,1,1,1,1,3,3,3,4,1,0,1,7,3,1061,36690,1066,150,23,299,300,163,4,7,12,5,66,42801,271643,26090,72563,15986,77781,4438,2179,31,5,6,10,3,2,5,1079,11,12,7294,123674,261119,248249,383359,780373,435816,175115,82872,138343,403040,113492,101441,154299,174378,285601,124561,147,588,16,12,1781,35144,24244,16212,86,1823,98205,262380,347980,265838,40949,45610,42904,5125,43,123,52,14,434,54,107,986,11118,0,1,1,2,1,1
0,1,1,0,1,2,0,0,3,1,3,0,1,4,1,7,5,2424,183,1394,4,76,403,306,6,10,6,6,11,16,8622,287964,324288,1724,5607,124861,89524,2241,1459,431,12,15,11,6,7,11,22,77,1039,36243,189888,150455,171897,148974,231745,445466,111622,178835,189646,85690,73828,84377,145363,268158,57867,12018,11651,1351,8,9,20,1659,12813,7722,1268,2234,84310,271642,275075,175520,121441,72596,5008,44,489,2676877,315,94,84,4,6,616,2141,105,1,3,0,4,4
7,9,9,8,3,7,13,5,5,11,6,10,8,4,8,3,8,32,3131,835,1973,568,38,138,402,1085,105,29,16,4196,11286,54591,391669,8354,156380,277810,117454,29,21,636,35,16,23,13,11,13,481,27976,8260,63834,200267,196882,228347,373963,121297,59957,28870,91412,88585,248903,147739,153190,339945,218218,67288,26069,4967,20,13,16,243,3431,97981,429607,60919,276737,331140,368959,275007,193045,195809,42400,50118,108,615778,1301457,282,97,18,11,9,5,12,6,5,8,8,15,6
2,2,1,3,1,6,3,2,3,3,1,3,0,2,5,6,900,20208,77293,3903,36002,91750,132979,1633,77043,191175,225122,49073,6371,528,5842,88733,170558,203123,159039,4993,131169,34,16,27,12010,8514,8210,15,7,18,8,20,353,13700,350221,293728,164262,91870,291561,29253,61361,237626,333705,361799,312155,160967,258772,264491,21196,33883,17,14,6,14,223,714,199311,452701,331150,1434006,307237,516992,403420,235230,81085,60767,10438,56,1355167,1396893,176,99,28,10,4,3,3,3,3,2,2,1,0
0,1,2,2,1,0,23,14587,10,2,2,4,0,1,4,12,65338,113823,49816,45698,288550,208850,125530,148661,386949,465111,379930,254472,256432,11375,236214,352174,474363,348158,254065,5740,23101,168223,25734,171,14236,37265,1066,354,17,18,12,16,17,28,10159,102949,192752,131459,613327,259753,67762,136309,191904,329125,230464,132536,130920,84587,13496,66810,27,15,13,19,981,76728,340039,451877,286674,281277,352903,329787,330451,132818,94470,51804,13,49,38574,145,187,25,7,3,3,2,1,1,2,1,1,1,2
1,2,1,3,2,2,45,23790,873,4,3,0,2,4,3,72,37207,133159,95793,335634,366097,272120,374351,198100,337064,271683,111394,36036,301707,286373,214350,95517,160161,161533,236547,10372,140761,124964,242107,1477,49306,118354,54483,2935,433,1886,33,12,21,29,52,92858,85683,97455,348647,316311,115104,53784,78335,86639,63495,123944,79949,18307,2173,43834,20,18,3489,1083,148,111,155084,147422,220930,201134,194662,631444,236036,173167,149338,6916,44,64748,4208,28,68,6,4,3,5,5,4,6,1,3,3,3,4
1,5,2,2,1,3,74,5366,84,10448,8,20,1017,238,8,8,10594,14236,201139,176242,380988,299253,1053016,44971,17022,196587,138606,5315,11749,320404,287292,339858,31693,158935,168871,47576,168944,283422,301920,103113,42605,62648,12022,1351,2986,32189,2263,6756,4308,955,231566,228513,127056,412864,347721,351649,192747,8219,36493,8443,38441,65757,132978,104822,91755,24626,19405,36819,34284,16416,71988,48486,30532,109862,65803,44364,640353,99257,119902,105376,22493,32625,1848,148775,682020,89,69,10,6,4,5,4,3,2,1,1,2,2,0
3,3,1,3,2,3,8717,19702,34185,15035,29009,16,1,45,761,49,6714,17900,17989,67148,200953,143988,133532,25281,31176,137840,399942,16986,319,279281,387334,483450,70439,74816,39874,15747,77554,53923,116355,134782,162029,147378,95879,49112,72536,127278,7327,6848,406,2891,8147,40910,259952,509877,655984,446154,341287,190033,263921,10401,141606,282740,159713,101561,296152,122449,301752,216961,357922,189465,165752,282980,175730,368212,214618,78018,148602,165582,140524,541699,408842,49455,452,1463,63,122,13,13,3,3,4,6,3,2,3,2,5,2,1
2,1,1,2,0,6,9303,10187,26411,22117,25105,17312,7,4,3547,90733,25108,52317,8265,59453,91677,38762,21873,36609,21597,25580,150060,18267,34,66634,128172,263726,154376,22888,30298,63938,71554,124632,285751,3007,41710,83063,172741,73709,75571,128680,87921,58756,1314,7248,7791,61608,86113,252024,567756,209520,171081,34171,309098,157092,206361,182718,319113,159082,160013,184758,311141,367085,259799,141192,284550,436003,352832,462299,328550,174789,193659,41714,29318,131086,86113,4261,1613,17828,17,59,5,1,1,6,4,4,3,1,2,1,2,1,1
1,2,1,2,2,12,5258,17206,13972,19036,12963,33325,9043,5083,36358,20605,83510,16367,19241,29421,26922,24134,19556,20973,8795,86586,207674,6377,1519,9946,20603,169762,146198,61965,15101,56849,64968,52011,7135,14630,31447,76275,81643,137435,93687,196423,175856,66148,68223,69358,11621,58319,425431,296699,770990,372505,319094,288886,171706,222907,259688,99874,407914,216821,240107,254252,241115,144451,130771,129924,332746,303790,650719,310845,352918,208454,82892,52840,5166,29556,1402,6953,2944,1364,72,26,6,2,11286,7,5,0,3,2,1,1,3,1,0
2,0,1,2,4,3321,2512,11040,19115,20404,14298,24891,16697,11359,20723,23804,13907,22795,12229,23170,12906,9933,105866,32202,10634,15387,11025,50864,2213,156224,225292,144469,118604,64032,68317,136510,228880,42833,91687,59778,48554,47731,95073,49308,61468,137193,136884,127317,258083,107511,44519,78033,418627,1324821,259735,877446,309918,399867,363234,206540,74300,182602,404083,203387,145710,74939,438179,121128,339055,117385,257324,95068,126537,354155,253385,335659,106326,153044,39860,6720,700,436,7524,950,327,32,2,9,278,2,4,8,4,2,1,2,2,1,1
2,1,2,3,1,8667,6989,7240,24224,38204,22601,13043,15508,21741,18479,20894,17281,1241,4306,15877,9645,58,2413,6992,4668,27988,9175,5933,55685,9312,324,40000,52654,148970,139615,284952,373763,118203,268124,126549,130611,33300,67911,31853,192508,130110,23658,190488,27750,256174,286311,244341,810731,426649,298270,279856,294231,210593,103787,290813,292276,628256,412866,668421,917525,639083,236406,285744,148999,82376,74115,120912,64694,66263,148463,108222,52320,63288,4053,9453,700,14760,39407,1925,1428,22751,43,79,5213,2233,588,80500,3786,2,4,1,1,2,2
1,2,3,2,744,12892,11359,174,2648,5111,15490,15614,28945,16406,15889,19044,15287,2207,22984,21652,2561,574,32987,28953,1174,50344,44338,25006,32611,2884,11,27,89092,71783,200446,508622,268990,87334,110122,44001,242501,240611,905237,170220,239787,71115,31850,35935,82378,593125,148393,537830,349940,624513,279639,1438231,879707,327217,82800,429401,1595467,1435082,637909,311442,385422,500219,245154,149574,148524,82458,255870,256817,155305,283443,379677,14573,4564,9583,450,6,5,6,7,6,149,276623,37,460,124,42,233,4,1,4,3,1,1,2,3
2,1,3,3,4526,7917,15027,5210,2,2777,44600,10619,15051,21685,10112,30752,27981,11039,17,10796,18710,23743,8370,4383,1707,6207,3855,36126,19474,16186,2427,15,3498,27481,225397,121771,157219,52337,52460,213781,148120,300341,422486,336034,46482,115654,87346,703323,451792,2384456,2567082,643803,200951,70888,830433,835371,585571,823218,22665,17195,181068,223527,296788,71778,183008,217525,528468,240906,264670,183844,224559,145711,238281,143665,2068,34,13,8,6,6,4,5,1,4,5,13,2,2,5,1,0,3,3,3,2,5,1,2,1
4,1,3,11,2230,13398,6714,57,3,7,697,96463,6498,6797,12298,3825,67183,3749,12920,9636,29057,9030,39087,67,395,3044,3616,7255,18050,14482,10649,15360,46370,6897,85336,417942,177002,65381,82177,270022,141830,303404,210980,254277,23720,285691,78882,75157,770381,408000,2691914,3375641,1524159,174716,995062,1860323,1184979,1828724,19431,42063,220875,202364,140124,59092,123854,426214,1664254,373493,682083,221666,52589,11577,56,18,20,14,11,12,14,5,6,7,10,8,3,22,3,3,3,3,2,3,6,3,5,5,0,4,2
3,0,1,488,9315,14598,8482,10885,11897,3,13,2578,1142,7332,48729,16,61,25,14,4,380,52,5,33,265,2157,97,92,3,2326,5042,12105,47443,16908,279,170311,118689,193575,96744,174030,326337,93583,261320,382411,127543,48797,103416,103190,171332,404196,392455,669890,771965,1441753,1478029,2265870,1086754,31226,176109,358548,53901,175425,260438,169091,210369,235721,34205,3293,9464,29,14,17,12,11,9,8,11,5,5,6,4,2,2,3,5,27,4,1,2,3,4,1,3,3,2,1,4,0,2
3,2,0,298,10933,4285,4471,9947,7396,42,1,9,3,51697,48661,18699,5,3,6,3,2,5,8,5804,20,5,3,2,4,4,6,5,7,9,80,135748,239010,162042,75891,931849,99223,111546,74433,131800,456545,276591,180548,165506,196966,684853,1234461,531786,1355253,567823,1194903,1959680,3138684,23497,14225,59447,2068,1748,6812,4678,4934,121,25,18,14,25,9,13,7,8,10,2,5,3,4,1,4,1,5,6,4,19,3,1,2,2,1,0,0,1,1,5,1,2,1
2,4,4,55,2449,6080,2389,3847,1,3,1,1,2,80,17,2,3,3,2,5,1,6,7,1877,454,1157,5,5,4,7,4,6,3,9,6387,6176,4683,57379,145119,180165,139348,248769,14688,57044,837528,298265,409254,400559,224856,461678,401905,1690609,838831,2060908,1315331,295949,743493,226920,730,248,9870,621,711,19,25,24,17,12,17,7,9,5,9,13,11,6,7,7,6,6,1,3,1,3,6,16,5,2,5,3,3,3,3,4,0,2,2,3,3
0,4,1,19,3919,5114,34,7396,6,2,4,1,5,0,3,958,2942,1329,3,2,6,6,0,2,3,517,1023,3644,4,4,5,5,6,7,4,11,14,5526,131924,102880,40925,44538,16055,236487,166870,431748,264692,557391,420181,944675,465337,325844,856408,2054730,2468137,1306003,840302,20266,1427,149,709,58,50,22,25,15,12,8,13,7,13,9,7,8,5,6,9,5,3,5,3,2,4,5,5,21,7,3,3,1,6,3,1,7,2,1,0,1,1
0,0,1,89,88,481,50,3305,267,2,3,2,2,4,107,58,3358,3,2,2,5,4,5,148,2400,8051,20,5,172,25,7,4,10,9,6,46,11,14,233,17461,230525,100443,18029,125677,126805,158376,190721,306629,277009,463838,255111,1257388,959548,1274000,1827325,546117,304519,2888,27722,22749,132,39,22,13,16,14,10,7,7,5,5,5,4,5,4,8,1,5,7,1,2,4,0,2,6,11,2,4,1,5,1,3,3,2,3,2,1,0,0
0,0,1,493,7785,304,125,304,0,5,2,1,5,66,76,44,7924,19,1,4,7,3,1,11899,18557,1524,5099,2990,5180,4,3,6,4,5,5,6,14,5,9,43,7626,55208,125183,633617,77935,323072,158131,270828,293717,260103,153187,430070,752836,1797941,501565,19138,25754,26201,2848,4483,62,44,12,19,8,10,6,13,5,5,8,5,3,6,8,2,6,5,3,5,5,4,8,1,7,13,1,2,3,4,1,3,1,3,6,4,2,2,3
0,2,3,5703,15662,1133,1,0,3,1,1,0,0,91,813,657,6,1158,43,2,3,3,5848,8896,2765,443,79,6598,0,0,2,8,10,4,6,7,4,2,1,8,16,138,141850,27613,7985,147503,82757,66078,210952,161494,6677,50956,329648,54226,2655,799,5324,154176,110,58,28,22,15,10,9,11,8,8,6,5,4,8,5,2,5,1,4,2,5,6,5,3,2,3,1,12,1,0,0,2,0,1,0,1,3,1,1,1,0
2,58,11,216,2487,16,1,1,2,0,1,2,5,51,161,154,1739,3,877,32152,2004,1261,3364,2,2,3,5,5,4,0,4,8,6,4,5,3,6,6,7,9,9,23,37,5207,16706,50421,155462,1093925,1342681,75434,84,105,187,225,354,143,82,68,49,43,27,9,20,13,8,10,13,5,1,9,4,3,1,3,4,3,4,4,4,1,3,1,1,1,0,14,1,1,2,1,1,1,1,1,0,1,2,1,1
0,0,0,12,2,0,1,1,0,1,3,1,1,1,15,598,1601,2,1,2,4942,5627,25,375,24,2,2,1,2,1,4,4,4,6,5,4,0,9,2,6,6,12,15,13,4096,351,43971,153026,173123,226,36,45,68,74,65,52,39,38,17,18,19,20,9,12,8,12,6,5,6,6,5,4,5,4,2,1,1,2,2,0,2,3,1,1,5,20,1,1,1,1,2,1,0,1,2,1,2,1,0
3,10,44,28,2,4,8,3,6,6,6,5,8,86,23,90,37,642,117,5,2228,4655,7898,6,8,8,5,9,3,6,4,2,7,7,7,11,9,13,7,14,8,16,21,18,32,130109,30953,102603,30485,206430,44,31,27,22,27,22,18,31,20,15,9,24,14,11,10,8,14,12,8,9,9,7,9,10,9,5,4,10,6,10,2,6,10,4,4,21,5,3,1,4,8,2,4,4,4,7,6,3,3
2,25,157,0,1,0,0,1,2,0,0,1,3,2,3,285,0,12,1040,3,1262,1709,523,1,4,1,1,1,1,3,3,1,7,3,3,5,6,4,5,4,6,8,9,11,15,22,43,89197,42868,640594,62,911,1815,31279,1154,19,17,16,12,11,16,8,7,8,8,6,8,7,5,4,5,4,0,3,3,0,2,3,2,2,2,0,5,0,4,18,3,0,1,1,5,2,2,1,1,2,1,2,4
0,5,8,0,0,1,1,0,1,2,3,0,0,1,24,501,549,71,30,0,0,1,7,4,0,3,2,2,2,1,1,4,2,1,2,6,3,0,3,9,7,8,9,5,9,10,15,26,46767,34493,2129,3935,52619,55023,21,15,18,7,8,7,10,13,9,5,6,6,5,5,6,0,6,4,1,5,4,4,4,2,1,2,2,0,1,1,1,19,0,0,2,1,0,0,1,1,1,0,1,3,1
0,5,43,6,0,1,1,1,0,0,1,1,0,1,17,55,2,10,13,2,0,0,0,0,1,0,1,4,2,1,1,2,2,2,3,5,6,4,2,3,5,3,9,7,6,4,9,15,15,106430,65,4891,10611,3052,20,10,9,11,6,6,10,7,1,3,7,8,4,4,2,4,0,2,3,4,0,3,1,2,1,3,1,1,1,1,9,15,1,1,1,2,0,0,3,1,0,0,0,0,1
3,4,30,115,1,0,0,1,0,0,0,0,0,2,2,106,352,4,0,2,0,1,1,1,0,1,2,0,2,4,6,3,3,1,1,3,3,5,4,3,5,4,3,6,5,6,9,8,9,12,3142,3564,1373,8,12,6,5,5,8,7,3,2,1,6,5,4,8,2,7,2,2,1,2,4,1,2,2,3,3,1,1,0,2,3,3,19,1,1,0,1,0,0,2,1,1,0,0,0,0
0,1,2,4,0,0,0,0,2,0,0,0,0,0,1,15,233,415,1,0,0,3,0,2,0,2,0,2,1,4,3,3,6,1,2,2,1,3,5,2,4,5,3,7,1,6,6,8,11,8,11,5,8,12,11,8,4,6,5,5,3,9,1,2,4,4,5,2,5,2,1,4,1,3,2,2,4,0,1,0,1,0,2,1,4,17,0,0,1,0,1,0,0,0,0,0,0,2,1
0,1,0,3,1,0,0,0,1,0,1,0,1,0,0,1,27,61,0,1,0,0,0,6,0,2,0,1,3,3,3,3,4,1,0,5,2,1,5,0,3,5,3,1,5,5,2,9,7,14,5,5,8,7,10,4,7,5,8,4,3,4,3,5,5,1,4,1,3,5,1,3,5,2,3,1,0,1,4,0,3,1,2,0,2,16,2,1,1,2,0,1,0,0,2,1,0,0,0
1,0,2,2,0,1,2,0,0,0,0,2,1,1,1,393,6,0,1,1,0,1,1,0,1,1,1,0,2,1,2,2,6,1,3,5,1,3,2,3,3,3,5,2,3,2,7,5,7,15,6,9,6,10,8,3,4,2,2,6,3,5,5,3,1,1,4,4,4,3,1,4,2,2,2,1,3,1,3,5,3,2,0,1,5,21,0,0,0,0,0,0,1,0,0,1,0,0,0
0,5,0,1,0,1,0,0,1,0,1,1,0,0,1,1,2,2,1,0,1,4,4,4,4,4,4,2,2,3,1,4,1,3,1,5,4,0,2,2,6,2,5,5,2,4,5,4,3,9,9,2,5,4,3,8,4,8,5,3,0,1,1,0,2,6,0,3,4,2,4,3,2,2,0,0,5,5,6,3,0,0,0,2,4,13,1,1,3,0,3,2,1,0,0,1,2,1,1
